Size Idx Append Polo PoloAppend
755000 5336728 5464387 51239896 52444861
756000 5350391 5483402 51506385 52584392
757000 5347059 5478464 52172672 53053550
758000 5318142 5455292 51521890 53377550
759000 5324744 5486742 52073456 52485516
760000 5329721 5523180 52482261 53097434
761000 5353303 5544709 52656382 52378745
762000 5393291 5525482 52514412 53448044
763000 5389920 5567833 53269610 53658855
764000 5388809 5521241 53098377 52602589
765000 5489318 5521442 52217896 53280721
766000 5426975 5605204 52318476 51843582
767000 5428709 5594759 52840175 51748722
768000 5400542 5560796 53807022 52699469
769000 5424464 5649044 53350925 53492470
770000 5486819 5601384 53886913 52254281
771000 5474092 5621647 54059001 52385722
772000 5474382 5657824 59056099 55478033
773000 5493054 5618002 52582668 52890536
774000 5470352 5621347 52590578 53034683
775000 5507601 5649897 53212971 53033381
776000 5502417 5685944 52926676 53411563
777000 5464607 5615706 54760657 53531021
778000 5505283 5652133 52659108 53893205
779000 5481525 5686268 62464298 54106270
780000 5514595 5688547 64982498 54463105
781000 5572153 5699538 65689603 54740618
782000 5517073 5731990 66213423 56340693
783000 5614553 5725036 66788074 54974777
784000 5557560 5726142 65726131 55235811
785000 5635727 5716696 64208027 59270163
786000 5673651 5682727 67464834 58789537
787000 5612161 5752905 66776236 59452520
788000 5549387 5748701 66522444 60688586
789000 5620558 5735438 67261552 60297722
790000 5605724 5787923 66556069 60765324
791000 5632917 5768854 67168553 56617648
792000 5573469 5808083 63180910 60402691
793000 5618898 5750827 53971539 56279793
794000 5656864 5803043 54597565 56505203
795000 5669239 5849628 53755316 55768231
796000 5642311 5847256 55068175 58078561
797000 5622894 5824054 57366827 55353957
798000 5698969 5852419 54714214 57614798
799000 5659480 5825245 53852456 58639761
800000 5653441 5923509 54578177 57757405
801000 5654146 5889386 54728264 56892902
802000 5719718 5890359 54928528 56017744
803000 5657406 5900158 54559393 58020560
804000 5736360 5872263 55719625 57727955
805000 5703214 5840728 55436563 57496969
806000 5698420 5853305 55674292 56397177
807000 5716319 5869007 55706748 57087665
808000 5741406 5889287 54617807 58390706
809000 5677109 5942589 55740833 56812971
810000 5716540 5890153 55263896 56118494
811000 5774419 5928363 54591620 57648253
812000 5772892 5943694 55825250 57838195
813000 5811225 5970614 55990772 56742263
814000 5783661 5973564 56142785 56471471
815000 5832331 5991485 56292266 56647367
816000 5783775 5985050 55660370 57700512
817000 5860986 5981032 54978781 57225845
818000 5831722 5936814 56238938 54678084
819000 5825644 5992968 56365329 59055236
820000 5863415 5991192 56226202 58032394
821000 5868546 5982647 56637341 56350687
822000 5841646 6000021 57198174 57560605
823000 5839768 6027044 56387376 57987537
824000 5830050 6035695 56794399 57316525
825000 5900894 6051647 56162149 58012501
826000 5913606 6077385 56236378 58762425
827000 5858181 6054492 56705677 58869317
828000 5914642 6163193 56736884 60067183
829000 5841306 6057588 56249468 57147835
830000 5889879 6144116 58203041 58137407
831000 5914331 6078077 56653615 58751303
832000 5897047 6059892 56906569 58456315
833000 5911622 6066615 56564510 58751180
834000 5984049 6096881 57192081 59674430
835000 5916085 6060562 57633223 59029681
836000 6031405 6124892 55928723 59678824
837000 5959860 6152590 56620580 59875314
838000 5973981 6179516 57975633 61246050
839000 5965529 6143229 58151408 60375627
840000 5983011 6134978 58542001 60818961
841000 5977166 6152770 56734738 60804399
842000 6047829 6124962 57079670 60161246
843000 6038976 6142203 56611076 60711834
844000 6028909 6221317 58203066 59131680
845000 6045722 6196438 58052115 57836399
846000 6009818 6253732 58164618 59665094
847000 6017006 6237696 67576542 63458422
848000 6060193 6239447 71394640 61477782
849000 6110923 6292146 59891658 61574944
850000 6035101 6243611 57307297 60773168
851000 6106728 6309890 58181354 59436889
852000 6085790 6268522 64798825 63047358
853000 6095334 6283383 62428278 63674611
854000 6115050 6251804 63026886 64228504
855000 6064939 6375735 62167987 63267094
856000 6122337 6231872 62716883 63268169
857000 6174503 6310471 62619395 65598427
858000 6040191 6233426 62531454 63792937
859000 6200651 6332466 63765192 63298806
860000 6166771 6312274 62370077 63690415
861000 6208938 6382505 64463810 64970420
862000 6232153 6367390 67344912 65774038
863000 6178091 6342715 63534311 62875393
864000 6139191 6349110 65695422 62929538
865000 6187717 6386764 64171985 63339139
866000 6178166 6359248 65649404 64691024
867000 6199791 6370720 63941031 63223547
868000 6222080 6406106 64954263 65558970
869000 6180083 6343199 64166893 64183037
870000 6214996 6471139 64034287 63177862
871000 6182621 6396645 65726948 64607914
872000 6246372 6369878 64111588 62766720
873000 6292001 6473161 65084478 65618128
874000 6224310 6421745 65397505 64839996
875000 6218797 6441974 65907938 63093406
876000 6255944 6438277 64560784 66205214
877000 6200989 6452028 65193029 66731923
878000 6281954 6529075 64847248 66500021
879000 6289627 6467900 79547568 69010425
880000 6335982 6508151 65144153 67438042
881000 6330313 6535763 64582858 66843159
882000 6350002 6552266 65418992 65804208
883000 6334764 6490406 65609308 68199484
884000 6264429 6566448 66929325 67106751
885000 6328969 6519058 64184447 66808215
886000 6349555 6542624 65001269 66909903
887000 6326179 6466011 64688328 63811718
888000 6356108 6570955 66000535 64893495
889000 6341487 6547983 66082404 63573536
890000 6359255 6605829 65115659 65225627
891000 6322209 6507940 67934129 65042569
892000 6362853 6585801 65238216 64857496
893000 6380727 6581363 64308435 65197316
894000 6360099 6613799 65170356 63997031
895000 6428764 6581747 64540052 65050760
896000 6425318 6603037 65936623 64419351
897000 6376786 6665223 66885044 70813932
898000 6486352 6647704 65434341 65241279
899000 6367226 6649305 65027117 65753702
900000 6486089 6638826 64811947 70024625
901000 6360158 6607701 64540160 74917382
902000 6465073 6636696 67580659 71702436
903000 6482231 6664248 65601490 67302107
904000 6451867 6677802 65235794 67445875
905000 6523860 6653508 65063101 66252576
906000 6443689 6654254 139295279 74147339
907000 6488351 6639547 65713663 67727783
908000 6466671 6857844 66289517 67680993
909000 6502397 6709370 65324172 68772984
910000 6441247 6572139 65294502 67871610
911000 6491642 6754645 65083662 67827060
912000 6564711 6736463 66187609 67812029
913000 6534974 6710230 65688657 67204874
914000 6541969 6656800 66533315 67579287
915000 6527926 6850527 65876615 68232115
916000 6546771 6717238 65863185 67602801
917000 6675582 6704386 65318231 67246158
918000 6484302 6693675 66816447 67815580
919000 6646151 6805310 66580134 68090602
920000 6639799 6779731 65487109 68048165
921000 6572257 6840729 65507707 68590064
922000 6579931 6762085 68703093 68779045
923000 6592921 6816821 70363019 68288698
924000 6622149 6820258 66507521 72109460
925000 6624701 6818558 68528441 73891595
926000 6658607 6799846 66339912 72563084
927000 6581841 6754374 65267085 72116453
928000 6656330 6850137 67806920 72017866
929000 6763433 6789640 65975731 72760577
930000 6666584 6899745 66417210 70188283
931000 6699649 6842008 66800710 70147439
932000 6595267 6820764 67545815 68318383
933000 6660479 6912761 140967529 77360377
934000 6726408 6924969 96151104 75244717
935000 6691392 6788329 95699030 74684920
936000 6741381 6886450 93024012 73679157
937000 6675045 6868826 105871058 82389079
938000 6687424 6933797 93408989 70199719
939000 6708549 6915086 111927702 80031363
940000 6691225 6876224 66412781 72537499
941000 6695783 6962400 67549171 70902355
942000 6706269 6996741 67073856 73266844
943000 6733645 7022853 67702246 73060669
944000 6754293 6957387 67866257 73962507
945000 6788295 6973044 67124092 72947850
946000 6725485 6965736 67832145 72917904
947000 6771452 6993115 67438240 72906981
948000 6833098 7033537 69963611 72287206
949000 6779899 7074940 66313103 72916430
950000 6793168 7072333 67540458 75095385
951000 6825798 7111569 69030861 73997298
952000 6827968 7122399 69708025 72441777
953000 6811461 7003993 67207016 73078218
954000 6931616 7059101 68551242 73981452
955000 6812902 7116328 68514429 76489256
956000 6788066 7018658 70081089 73701406
957000 6783170 7129944 67216190 73707662
958000 6833154 7125970 66520327 74454115
959000 6852676 7127246 66876597 74210103
960000 6851685 7088537 67332399 73652346
961000 6959206 7076795 68041651 74737393
962000 6846284 7056219 68237292 73020429
963000 6904927 7149457 69812033 74884175
964000 6899021 7146167 67401488 75230528
965000 6840382 7158989 68947051 77458072
966000 6950183 7106328 75201776 77322130
967000 6939569 7115138 76678191 75877173
968000 7348359 7081777 69618567 75002499
969000 6956780 7090807 69988234 75492960
970000 6965704 7175832 72201034 74157665
971000 6974570 7155985 70780700 75183466
972000 6950060 7206770 70089550 74367316
973000 6973361 7223731 70113059 74730181
974000 6995397 7169179 70976940 74287268
975000 7027707 7201096 69062577 74723492
976000 6990005 7132006 70897805 75965294
977000 6963542 7152393 68823561 74062025
978000 7007476 7213361 71416269 74330874
979000 6984215 7292816 70640037 77136630
980000 7037164 7270407 69908206 76096216
981000 7052439 7292421 69357412 73992851
982000 7109417 7230765 73054408 74791476
983000 6962156 7327831 69610427 74501799
984000 7053484 7304194 70613666 75596185
985000 7058300 7239480 71277554 76980751
986000 7031110 7317733 70773018 71199148
987000 7146650 7200049 72003777 70752073
988000 7034467 7291782 71061929 70915506
989000 7045260 7310461 71807325 73405418
990000 7074928 7293851 70507996 70156093
991000 7130039 7262778 72808721 75690921
992000 7178966 7296750 69878885 69501036
993000 7141886 7382409 70624441 67901197
994000 7089815 7299663 71700321 69608486
995000 7072604 7300196 68824143 77184191
996000 7166033 7364748 71446576 75028704
997000 7167800 7299440 70118284 77308066
998000 7180487 7364326 71555385 76188289
999000 7128337 7408461 68999903 75715991
1000000 7225738 7431315 71938461 75848469
1001000 7230153 7373143 72066044 77257259
1002000 7143880 7512820 70524307 76306520
1003000 7216940 7376715 70592248 75580323
1004000 7173916 7367257 70201226 75963848
1005000 7216175 7478452 69973491 75526873
1006000 7187920 7369422 71120484 76965472
1007000 7196710 7500431 70172147 76306790
1008000 7242667 7442303 74042087 74997365
1009000 7210011 7444870 70581445 77188647
1010000 7208862 7494899 72228086 76194620
1011000 7229063 7490118 72535143 76831034
1012000 7200444 7462244 77241171 77251056
1013000 7298425 7472880 71997470 75634778
1014000 7228575 7507087 70827653 76787069
1015000 7267080 7475099 70762878 81496506
1016000 7236311 7566261 74120252 75601949
1017000 7279346 7571253 72480811 78224010
1018000 7209360 7438852 72821750 79252372
1019000 7374878 7460408 74675792 78499946
1020000 7239142 7561734 71230721 75933544
1021000 7294224 7504507 72395381 76254004
1022000 7383094 7642798 71600611 77604583
1023000 7287026 7501039 72322287 76803198
1024000 7266169 7510462 157428281 84219660
1025000 7345084 7491888 111829791 71591363
1026000 7307255 7538401 117928491 79337163
1027000 7310289 7579199 71510888 78325917
1028000 7329815 7537300 71676239 79587330
1029000 7394628 7572533 74173912 80009918
1030000 7433308 7531839 74426424 77772225
1031000 7484292 7664653 75793739 79635020
1032000 7436665 7650494 73482401 78148911
1033000 7450712 7610832 73311728 78338064
1034000 7382493 7697971 74071698 80612249
1035000 7392219 7603612 73150787 78323034
1036000 7374869 7628216 79528031 77671843
1037000 7393684 7715883 73924289 72651678
1038000 7456479 7679009 80426702 73021160
1039000 7410803 7647686 126371111 82228926
1040000 7450751 7666230 157594922 86897096
1041000 7413177 7653474 117802736 77728753
1042000 7455901 7707236 115310499 83215498
1043000 7502399 7744228 71676328 72854938
1044000 7486774 7712428 74431740 70880397
1045000 7422580 7714148 72811938 71004093
1046000 7465749 7641449 72688777 73993639
1047000 7496839 7766487 74220544 78210380
1048000 7553108 7696681 72244928 79996229
1049000 7512079 7800155 73759503 79869986
1050000 7439392 7736911 72471684 78869805
1051000 7541797 7798182 75495774 79151612
1052000 7482202 7717957 73536180 79619041
1053000 7513373 7781529 74227835 78521381
1054000 7527188 7815887 71746920 80736785
1055000 7719765 7795649 72681777 78940758
1056000 7539717 7803604 73803692 79654965
1057000 7622337 7802826 74467318 83866534
1058000 7551973 7875565 82509561 71916683
1059000 7567558 7864720 103456337 87787806
1060000 7601176 7854519 79881327 81076016
1061000 7631013 7830229 79663775 72067751
1062000 7623555 7815100 81393726 72528185
1063000 7612241 7894705 81791768 75925863
1064000 7711769 7946980 81066619 71408775
1065000 7575785 7839213 82712629 79896333
1066000 7637963 7851156 80397770 71786747
1067000 7578598 7780047 81123597 73154391
1068000 7647210 7801584 79025510 78798066
1069000 7626123 7845083 80145600 79975043
1070000 7693059 7857973 154629475 98945429
1071000 7608647 7885752 80817671 85135318
1072000 7631986 7881320 79639871 80790514
1073000 7781620 7901923 82639806 81258670
1074000 7602009 7887654 80362020 81881650
1075000 7604195 7974245 79622671 81008684
1076000 7662394 7876068 81191394 79191969
1077000 7748522 7971532 80351926 74676223
1078000 7690756 7894287 79573486 80734020
1079000 7661361 8015357 79726846 84066986
1080000 7734376 7934930 80395839 79549712
1081000 7751165 7886101 80340990 80151752
1082000 7663875 7958456 80890330 85072904
1083000 7755956 7971302 82958534 82848828
1084000 7783655 8060086 80205403 79813907
1085000 7807323 8053227 83235954 81840606
1086000 7762030 8006956 79061598 79386244
1087000 7718671 8055726 82450435 80102900
1088000 7717936 8098359 81855614 80767231
1089000 7786840 8004849 83931119 82086942
1090000 7715355 8023137 86851274 85494430
1091000 7817467 7993601 121034008 83114113
1092000 7942724 8030790 115451057 86063041
1093000 7763021 8066510 120050012 84316605
1094000 7857885 8045274 131139024 82920514
1095000 7837040 8061983 81641604 81044712
1096000 7824201 8039482 82934813 83427628
1097000 7819809 8144844 82173980 80725273
1098000 7906445 8068108 80646768 81533225
1099000 7850420 8014997 82527622 83349045
1100000 7817709 8067329 81110140 80304174
1101000 7844883 8037525 82991300 80068539
1102000 7886490 8102810 84307419 81073536
1103000 7988166 8139033 83565850 80947403
1104000 7850223 8076731 82204303 79887985
1105000 7898984 8212640 82645668 81209127
1106000 7909656 8156491 80894480 75565667
1107000 7924012 8128004 81926922 75559870
1108000 7915127 8146294 84399905 76165487
1109000 7963671 8091539 82935412 72958916
1110000 7895535 8130699 81221094 74096531
1111000 7982137 8145911 84052348 84834598
1112000 8009847 8224183 84599096 80617668
1113000 7846693 8152274 84543978 75168490
1114000 7845753 8288467 81693965 77675841
